country,cabr,year,cut,subcut,indicator,value,se,N,method
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,mgmt9,37.0138855,6.4543805,100.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,obst1,10.92964268,4.7343006,148.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,obst10,.991496563,0.92140925,148.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,obst11,2.106258392,0.983623,148.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,obst12,15.52513027,8.683131,148.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,obst13,7.340195179,7.5345464,148.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,obst14,7.086681843,2.4997172,148.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,obst15,.7641369104,0.7457596,148.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,obst2,2.142405033,1.1836957,148.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,obst3,12.23606682,7.7752037,148.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,obst4,.3066366911,0.251435,148.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,obst5,0,0.0,148.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,obst6,1.179477215,0.8071959,148.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,obst7,16.14186668,7.228749,148.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,obst8,7.189252853,3.859912,148.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,obst9,16.06075096,8.717411,148.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,perf1,8.963420868,5.761959,167.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,perf2,6.399642944,5.915944,169.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,perf3,1.762447,7.300771,163.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,perf4,50.35305405,8.595126,174.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,reg1,5.484323978,1.4438615,132.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_reg10,12.71065426,4.7948914,173.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_reg11,86.76255035,15.54809,19.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_reg12,87.89550781,4.0844,154.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,reg2_c,1.549301624,0.16901618,60.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,reg4,7.973430634,5.727728,173.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,reg5,3.750502348,2.45157,172.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,reg6,22.04902458,5.7042966,173.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,reg8,4.726212502,3.7160788,154.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_reg9,25.52033615,3.6726878,6.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_t1,28.50046539,7.769726,169.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,t10,8.720505714,3.5920813,164.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_t11,3.771179438,2.3286643,165.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,t3,74.5160141,3.89517,152.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,t4,27.45014954,8.959242,155.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,t5,62.06756973,8.891095,174.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,t7,9.117255211,3.3462179,174.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,t8,52.53469467,20.035583,25.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,t9,13.47463799,4.8503814,170.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_tax1_median,62,64.86079,132.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_tax2,99.72737885,0.2918638,174.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_tax3,99.72737885,0.2918638,174.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_tax4_median,1,0.72499377,17.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_tax5_median,4,1.8106236,61.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_tax6,26.31949806,8.53583,97.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_tax7,14.36581612,0.95983034,166.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_tax8,16.07285881,1.7962071,151.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,tr1,3.717838526,0.57251155,139.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,tr16,99.99999237,8.7725437e-07,174.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_tr18_median,3,1.7681955,148.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_tr19,29.10155869,8.975136,165.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_tr20,5.565636635,0.81991476,94.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,tr21,69.55958557,8.802797,127.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,tr22,28.3933773,5.038755,174.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,tr23,4.216297626,1.1217504,85.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_tr24_median,7,3.1647873,84.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_tr25,5.600016117,0.7012899,45.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_tr26,79.83455658,3.4216406,172.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,tr5,73.88853455,5.134516,174.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,tr9,5.152514935,2.6820943,172.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_wk1,24.00163651,5.8036656,174.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,wk10,20.29972458,8.086075,172.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,wk15,80.73436737,1.3346648,156.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,wk19,73.73828125,7.545353,140.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,wk2,51.15430069,11.7301855,47.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,wk20,94.78870392,2.7101512,170.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,wk21,401.0189209,162.6169,174.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,wk22,96.41771698,1.4674438,168.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,wk23,81.86000824,7.058022,140.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_wk24,6.412572384,1.2986008,31.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_wk25,3.117416382,0.41108248,27.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_wk26,.4187313914,0.27237257,171.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_wk27,1,,2.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,bready_wk28,86.96123505,4.4200697,172.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,wk8,19.53087234,0.9693004,161.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Direct exports are 10% or more of sales,wk9,8.120606422,5.933465,172.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,_sample,1,0.0,850.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bus1,8.908605576,0.27329263,25.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bus2,13.22170067,0.6450941,27.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_bus3_median,15,5.181514,52.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bus5,1.542122245,0.5057396,799.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,car1,12.68760014,0.3415785,845.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,car2,96.78463745,0.90180117,844.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,car7,3.198601723,0.91590005,844.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,car8,.3528327346,0.22287712,844.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_comp1,71.92492676,2.6892056,403.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_comp2,4.318234921,1.2288244,736.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_comp3,3.901530266,1.3877798,736.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_comp4,91.78022766,1.847113,736.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_comp5,90.0124588,1.9896153,675.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_comp6,3.006249905,1.1142806,795.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_comp7,75.66926575,2.0624151,805.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_comp8,82.10578918,2.214183,762.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_comp9,68.39200592,5.434695,138.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,corr1,30.23893166,6.396781,233.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,corr10,27.49586296,0.3679476,27.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,corr11,7.348001003,1.4125096,761.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,corr2,.,,,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,corr4,25.82350731,2.7915716,750.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,corr6,18.68170547,2.920278,62.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,corr7,21.05439568,0.7110869,35.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,corr8,31.57725906,18.078838,64.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,corr9,34.89779663,1.2063447,27.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,crime9,1.002156019,0.502058,712.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,disp1,5.476473331,1.44437,847.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,disp2,32.44195938,28.169836,35.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_disp3,86.32582092,2.499324,653.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_disp4,83.98619843,2.8509302,628.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_disp5,85.97747803,2.4732666,633.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_disp6,94.77775574,0.8834594,712.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,fin1,69.71686554,4.101332,291.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,fin11,93.11081696,1.5484174,354.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,fin12,30.0945797,5.2812014,295.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,fin13,38.05867386,2.9050956,820.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,fin14,39.79541016,3.0020256,824.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,fin16,9.005308151,1.7685634,813.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,fin20,46.7157402,3.202559,813.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,fin21,2.118039608,0.55702436,318.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,fin23,8.681102753,1.7040691,791.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,fin24,18.6667881,2.3941169,791.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_fin26,17.91606522,3.051815,480.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_fin27,13.73500443,1.8522037,233.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_fin28,65.40359497,2.1794565,800.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_fin29,1.331100583,0.2061248,613.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_fin30,.4906081259,0.07324902,492.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_fin31,63.18062973,2.3635824,698.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_fin32,.4788306057,0.08697567,421.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_fin33,81.07821655,1.5719781,813.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,fin7,14.07949162,1.4429762,809.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,gend1,24.53826141,2.7000206,847.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,gend2,39.95811081,1.726164,839.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,gend3,62.39816284,2.9136477,381.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,gend4,19.48025894,2.332291,849.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,gend5,39.97972488,3.4777334,385.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,gend6,19.69024467,2.4683867,846.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_gend7,30.42851639,9.475409,133.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,gend8,58.84863281,6.735278,68.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,gend9,32.60445404,8.137147,43.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,graft2,28.15169716,5.7471333,315.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,graft3,31.53990746,6.055473,315.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_in1_median,5,1.5825844,58.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,in11,8.5522995,1.8088909,848.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,in12,18.47706032,2.282059,845.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,in16,42.78079987,2.9880977,849.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_in18,1.467215538,0.8746575,849.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,in19,1.311601996,,11.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_in2,.6573249102,0.06883273,821.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,in20,8.464112282,,6.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_in21,28.30461311,2.5897493,830.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_in22_median,1,0.119062446,129.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_in23,80.68019104,1.5533078,848.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,in24,3.222330093,0.77574104,847.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,in25,11.88698578,2.0330825,838.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,in26,16.79408455,2.3711138,829.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_in3_median,0,0.1986138,816.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_in4_median,0,0.07824427,766.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_in5_median,7,0.34921685,33.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_in9,15.00752544,1.770999,847.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,infor1,37.93728638,3.1638837,741.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,infor2,15.83864212,2.1771114,790.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,infor4,97.61440277,0.7417824,850.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,infor5,.1625878215,0.05625575,850.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,lform3,83.38448334,2.1926992,850.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,mgmt1,48.39905548,2.376974,181.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,mgmt2,65.49452972,3.7741926,243.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,mgmt3,14.98368073,2.0871243,377.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,mgmt4,50.66365433,4.782543,380.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,mgmt5,44.49605179,4.044065,383.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,mgmt6,37.63206482,4.829323,382.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,mgmt7,32.32318878,3.90989,378.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,mgmt8,45.42798996,4.75366,373.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,mgmt9,45.43128586,5.3320403,275.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,obst1,21.93885231,2.7123952,671.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,obst10,2.319042921,0.85643435,671.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,obst11,3.66281271,1.524986,671.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,obst12,22.66270638,2.8053567,671.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,obst13,4.385177135,1.391763,671.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,obst14,9.435182571,2.0790691,671.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,obst15,6.54736805,2.0800283,671.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,obst2,2.923194647,1.1253566,671.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,obst3,4.237225056,1.4666909,671.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,obst4,.2624303401,0.15848616,671.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,obst5,0,0.0,671.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,obst6,2.107062101,0.65745085,671.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,obst7,3.8991611,1.0854697,671.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,obst8,4.040899754,1.239018,671.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,obst9,11.57888985,2.0457304,671.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,perf1,5.203654766,2.002566,820.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,perf2,3.606055021,1.2666099,830.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,perf3,1.611027598,2.0652952,807.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,perf4,28.38123894,2.5549142,841.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,reg1,4.398388386,0.52150184,665.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_reg10,6.027381897,1.3897549,846.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_reg11,69.67036438,20.692635,47.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_reg12,87.08029938,1.245389,748.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,reg2_c,1.678324461,0.121548146,238.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,reg4,5.193820477,1.3384904,828.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,reg5,2.565122604,0.926312,828.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,reg6,23.37898445,2.3447287,839.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,reg8,6.191925049,1.2252048,748.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_reg9,35.5974884,7.1247396,110.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_t1,5.537887573,0.99498767,827.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,t10,4.610870361,1.4356285,492.0,Global
Viet Nam2023,VNM,2023.0,Exporter Type,Non-exporter,bready_t11,.5426974297,0.503667,499.0,Global
